TagID,signal_type,st_UTC,sec_since_tagon,duration,notes,BB_RMS,SPL_rms_fc_1000,SPL_rms_fc_1250,SPL_rms_fc_1600,SPL_rms_fc_2000,SPL_rms_fc_2500,SPL_rms_fc_3150,SPL_rms_fc_4000,SPL_rms_fc_5000,SPL_rms_fc_6300,SPL_rms_fc_8000,SEL_dB
Zica-20211112-94819,MFA,11/17/2021 00:41:38.254,355135.202002153,2.4420004338026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:40.696,355137.644002587,2.43599563837051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:43.132,355140.079998225,2.4370014667511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:45.569,355142.516999692,2.42500193417072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:47.994,355144.942001626,2.40899920463562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:50.403,355147.351000831,2.42500193417072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:52.828,355149.776002765,2.4259977042675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:55.254,355152.202000469,2.4530041962862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:41:57.707,355154.655004665,2.37499214708805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:00.082,355157.029996812,2.45900899171829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:02.541,355159.489005804,2.38699167966843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:04.928,355161.875997484,2.45800316333771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:07.386,355164.334000647,2.4370014667511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:09.823,355166.771002114,2.39699967205524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:12.220,355169.168001786,2.4370014667511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:14.657,355171.605003253,2.43599563837051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:17.093,355174.040998891,2.40899920463562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:19.502,355176.449998096,2.46399790048599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:21.966,355178.913995996,2.40900926291943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:24.375,355181.323005259,2.40899920463562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:26.784,355183.732004464,2.43099667131901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:29.215,355186.163001135,2.43099667131901,NA,99.502380294409,99.502380294409,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2719516617514
Zica-20211112-94819,MFA,11/17/2021 00:42:31.646,355188.593997806,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:42:58.337,355215.285001695,2.40800343453884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:00.745,355217.69300513,4.86199334263802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:05.607,355222.554998472,2.40400023758411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:08.011,355224.95899871,2.43000090122223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:10.441,355227.388999611,2.42000296711922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:12.861,355229.809002578,2.4529941380024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:15.314,355232.261996716,4.84600067138672,NA,91.03374236790424,NA,NA,NA,84.9658331755494,84.1006452803803,82.4694102139467,84.1683951438624,NA,NA,84.1533698482863,88.68814859613954
Zica-20211112-94819,MFA,11/17/2021 00:43:20.160,355237.107997388,2.42000296711922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:22.580,355239.528000355,2.43099667131901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:43:25.011,355241.958997026,2.43600569665432,NA,86.9655391706145,86.9655391706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9087442075146
Zica-20211112-94819,MFA,11/17/2021 00:43:27.447,355244.395002723,7.27100260555744,NA,90.4947524323668,NA,86.9339186346379,84.4120031298903,83.6085475278678,NA,NA,NA,NA,NA,80.8393712268911,79.97598667581407
Zica-20211112-94819,MFA,11/17/2021 00:43:34.718,355251.666005328,7.29799903929234,NA,94.6257790246961,92.4799934126318,89.0196905459432,85.226495410289,NA,NA,NA,NA,NA,NA,NA,96.5032892027364
Zica-20211112-94819,MFA,11/17/2021 00:43:42.016,355258.964004368,4.81799840927124,NA,96.78974423096324,94.526767337266,89.9684084121992,86.9551015205947,NA,NA,NA,NA,86.5361710218319,NA,NA,97.87627139427853
Zica-20211112-94819,MFA,11/17/2021 00:43:46.834,355263.782002777,2.43599563837051,NA,95.22677389534036,93.3127586533034,88.7615919790322,86.3912531660834,NA,NA,NA,NA,NA,NA,NA,93.78000120389615
Zica-20211112-94819,MFA,11/17/2021 00:43:49.270,355266.217998415,2.43100672960281,NA,93.3218518034296,91.1706325606856,86.3474070246671,84.1171780078694,NA,NA,NA,81.7624778861591,NA,NA,NA,91.77215075896164
Zica-20211112-94819,MFA,11/17/2021 00:43:51.701,355268.649005145,2.4259977042675,NA,90.57299856135826,88.1319264668225,85.3495593398964,NA,NA,NA,NA,81.6992761115968,NA,NA,NA,88.13924806912958
Zica-20211112-94819,MFA,11/17/2021 00:43:54.127,355271.075002849,2.39699967205524,NA,89.03884659029546,87.9395111465341,NA,NA,NA,NA,NA,82.5342267176094,NA,NA,NA,87.12531259102172
Zica-20211112-94819,MFA,11/17/2021 00:43:56.524,355273.472002521,2.44799517095089,NA,87.5131534506849,NA,NA,NA,NA,NA,NA,82.7997749950969,85.7230324148823,NA,NA,79.21385572515072
Zica-20211112-94819,MFA,11/17/2021 00:43:58.972,355275.919997692,2.43600569665432,NA,82.4322833759679,NA,NA,NA,NA,NA,NA,82.4322833759679,NA,NA,NA,74.3802381003401
Zica-20211112-94819,MFA,11/17/2021 00:44:01.408,355278.356003389,2.40400023758411,NA,82.09676794850029,NA,NA,NA,NA,NA,NA,82.0967679485003,NA,NA,NA,73.5142332130219
Zica-20211112-94819,MFA,11/17/2021 00:44:03.812,355280.760003626,2.42500193417072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:06.237,355283.185005561,2.42499187588692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:08.662,355285.609997436,2.45399996638298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:11.116,355288.063997403,2.40800343453884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:13.524,355290.472000837,2.4370014667511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:15.961,355292.909002304,2.4420004338026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:18.403,355295.351002738,2.39799544215202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:20.801,355297.74899818,2.41900719702244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:44:23.220,355300.168005377,2.43099667131901,NA,90.23893288919831,88.5405620462407,85.3398682704126,NA,NA,NA,NA,NA,NA,NA,NA,84.75376392300862
Zica-20211112-94819,MFA,11/17/2021 00:44:25.651,355302.599002048,5.00599779188633,NA,94.28972438542525,92.2015445377397,88.6152081001069,84.7424477866176,NA,NA,NA,NA,NA,NA,NA,95.67307871744704
Zica-20211112-94819,MFA,11/17/2021 00:44:30.657,355307.60499984,20,NA,101.57662753548553,98.9132834361105,93.6524998345332,90.1281067643635,86.7863028946476,86.5597145109557,85.1093652877838,82.8399303110068,91.5908198586375,82.5893056499319,82.340161548909,107.80906978636538
Zica-20211112-94819,MFA,11/17/2021 00:44:52.325,355329.272997379,2.47600749135017,NA,90.50532695275878,89.0521508300491,85.0443195127294,NA,NA,NA,NA,NA,NA,NA,NA,89.16923154899166
Zica-20211112-94819,MFA,11/17/2021 00:44:54.801,355331.749004871,2.39699967205524,NA,91.08880290684209,89.4961483912438,85.9601570040392,NA,NA,NA,NA,NA,NA,NA,NA,90.11315989785864
Zica-20211112-94819,MFA,11/17/2021 00:44:57.198,355334.146004543,2.40899920463562,NA,87.87795848998041,87.8779584899804,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.83980562644169
Zica-20211112-94819,MFA,11/17/2021 00:44:59.607,355336.555003747,2.44799517095089,NA,87.5434854929573,87.5434854929573,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5388420024876
Zica-20211112-94819,MFA,11/17/2021 00:45:02.055,355339.002998918,2.45800316333771,NA,87.0601570065939,87.0601570065939,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8610184117114
Zica-20211112-94819,MFA,11/17/2021 00:45:04.513,355341.461002082,2.4370014667511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:45:06.950,355343.898003548,2.40899920463562,NA,91.73109203804033,90.5048970063891,85.6401626162611,NA,NA,NA,NA,NA,NA,NA,NA,87.52918193756271
Zica-20211112-94819,MFA,11/17/2021 00:45:09.359,355346.307002753,9.67899598181248,NA,99.95120501700362,96.991730221734,93.4007911667323,88.5390011323944,86.4402247621965,84.1754078385835,84.0259037993135,82.5580974476554,88.6811400687217,80.4262563820003,NA,101.79242188416595
Zica-20211112-94819,MFA,11/17/2021 00:45:19.038,355355.985998735,2.42000296711922,NA,93.53569378648352,91.6769886442752,87.0825237900262,84.3949506168424,NA,NA,NA,NA,NA,NA,NA,91.86582998564724
Zica-20211112-94819,MFA,11/17/2021 00:45:21.458,355358.406001702,1.58600024878979,NA,89.3557446943428,89.3557446943428,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.20273771006151
Zica-20211112-94819,MFA,11/17/2021 00:45:23.044,355359.992001951,0.872998684644699,NA,93.6038207000906,92.3984239308112,87.4485105508769,NA,NA,NA,NA,NA,NA,NA,NA,87.52538875024435
Zica-20211112-94819,MFA,11/17/2021 00:45:23.917,355360.865000635,0.812005251646042,NA,91.38560288999143,90.1112954040829,85.4389166938248,NA,NA,NA,NA,NA,NA,NA,NA,83.85262092279717
Zica-20211112-94819,MFA,11/17/2021 00:45:24.729,355361.677005887,0.767990201711655,NA,91.56201473527149,90.4808980037374,84.9935470752471,NA,NA,NA,NA,NA,NA,NA,NA,84.08202759439317
Zica-20211112-94819,MFA,11/17/2021 00:45:25.497,355362.444996089,0.823009014129639,NA,91.74017319009886,90.0647419929437,86.7927784553167,NA,NA,NA,NA,NA,NA,NA,NA,85.17925775031082
Zica-20211112-94819,MFA,11/17/2021 00:45:26.320,355363.268005103,1.59099921584129,NA,89.5787627107473,89.5787627107473,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3951271961593
Zica-20211112-94819,MFA,11/17/2021 00:45:27.911,355364.859004319,0.844996422529221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:45:28.756,355365.704000741,20,NA,88.4848446016057,88.4848446016057,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.746428696886
Zica-20211112-94819,MFA,11/17/2021 00:47:56.116,355513.064004108,2.41899713873863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:47:58.535,355515.483001247,2.43099667131901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:48:00.966,355517.913997918,2.4420004338026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:48:03.408,355520.355998352,7.95600190758705,NA,82.3216747274306,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3216747274306,74.130883776242
Zica-20211112-94819,MFA,11/17/2021 00:48:11.364,355528.31200026,2.35899947583675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:48:13.723,355530.670999736,7.3320060968399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:48:21.055,355538.003005832,20,NA,100.29906380668939,97.4250160426488,93.9109477454936,90.1395116239916,86.2758029053684,84.6724078766873,NA,83.1119182444594,88.8648111894525,NA,NA,103.82391034632649
Zica-20211112-94819,MFA,11/17/2021 00:49:14.414,355591.362000257,20,NA,90.57648213881163,NA,NA,NA,NA,NA,83.2706287668288,82.7822235585511,87.8883467158511,NA,80.9651832017274,91.77767553627332
Zica-20211112-94819,MFA,11/17/2021 00:49:53.287,355630.235004053,2.43099667131901,NA,85.58777713890021,NA,NA,NA,NA,NA,NA,NA,85.5877771389002,NA,NA,76.4408368436922
Zica-20211112-94819,MFA,11/17/2021 00:49:55.718,355632.666000724,2.40899920463562,NA,86.35238568503891,NA,NA,NA,NA,NA,NA,NA,86.3523856850389,NA,NA,78.5809604236278
Zica-20211112-94819,MFA,11/17/2021 00:49:58.127,355635.074999928,2.42500193417072,NA,89.2498431725963,NA,NA,NA,NA,NA,NA,82.0798490168458,88.3246708766582,NA,NA,81.69949237370275
Zica-20211112-94819,MFA,11/17/2021 00:50:00.552,355637.500001863,2.46399790048599,NA,87.9705970860561,NA,NA,NA,NA,NA,NA,NA,87.9705970860561,NA,NA,80.8861217010888
Zica-20211112-94819,MFA,11/17/2021 00:50:03.016,355639.963999763,2.37599797546864,NA,86.4019196613384,NA,NA,NA,NA,NA,NA,NA,86.4019196613384,NA,NA,78.1411826427524
Zica-20211112-94819,MFA,11/17/2021 00:50:05.392,355642.339997739,2.4420004338026,NA,87.73826071466812,NA,NA,NA,NA,NA,NA,NA,87.7382607146681,NA,NA,80.54687292762739
Zica-20211112-94819,MFA,11/17/2021 00:50:07.834,355644.781998172,16.7070005089045,NA,97.37153810814945,94.063925886539,91.6497877087847,86.6528324478884,84.2286196791544,NA,83.257320907044,NA,87.068189332656,NA,NA,100.792253968
Zica-20211112-94819,MFA,11/17/2021 00:50:24.541,355661.488998681,4.87800613045692,NA,100.66121951891196,93.6090191458872,91.0950403381551,94.6541968208659,NA,88.4460698721108,89.3563427165685,84.2696000255826,92.3055514432629,87.1348639522753,90.3970144455002,97.87949920580105
Zica-20211112-94819,MFA,11/17/2021 00:50:29.419,355666.367004812,2.40400023758411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:31.823,355668.771005049,2.43099667131901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:34.254,355671.202001721,2.43099667131901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:36.685,355673.632998392,2.41399817168713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:39.099,355676.046996564,2.44700945913792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:41.546,355678.494006023,2.48699113726616,NA,89.5568453642831,NA,NA,NA,NA,NA,NA,NA,89.5568453642831,NA,NA,81.8145282741095
Zica-20211112-94819,MFA,11/17/2021 00:50:44.033,355680.98099716,2.33100727200508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:46.364,355683.312004432,2.45899893343449,NA,82.0948124846889,NA,NA,NA,NA,NA,82.0948124846889,NA,NA,NA,NA,72.5575791151651
Zica-20211112-94819,MFA,11/17/2021 00:50:48.823,355685.771003366,2.43099667131901,NA,104.22789288625751,97.9282545903118,96.5635608917891,95.7099816965197,94.71079634215,93.7435108039498,92.747051820677,91.8186005895535,91.1452765643863,89.9927032574631,89.9143822905368,97.31377998579734
Zica-20211112-94819,MFA,11/17/2021 00:50:51.254,355688.202000037,4.85599860548973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:50:56.110,355693.057998642,2.4420004338026,NA,81.6263163829561,NA,NA,NA,NA,NA,81.6263163829561,NA,NA,NA,NA,69.6489235498857
Zica-20211112-94819,MFA,11/17/2021 00:50:58.552,355695.499999076,2.41399817168713,NA,91.90842670816694,89.7822203343989,NA,NA,NA,NA,NA,NA,NA,82.175930662412,86.3917994364023,85.01325796316685
Zica-20211112-94819,MFA,11/17/2021 00:51:00.966,355697.913997248,2.4420004338026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:51:03.408,355700.355997682,4.82400320470333,NA,81.3759043252187,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3759043252187,74.2802687991622
Zica-20211112-94819,MFA,11/17/2021 00:51:08.232,355705.180000886,2.43000090122223,NA,89.74831405908313,87.948298093297,85.0542676065988,NA,NA,NA,NA,NA,NA,NA,NA,85.60230742696913
Zica-20211112-94819,MFA,11/17/2021 00:51:10.662,355707.610001788,2.42000296711922,NA,91.77616057703766,90.3292862603725,86.2992545701187,NA,NA,NA,NA,NA,NA,NA,NA,88.09997590505972
Zica-20211112-94819,MFA,11/17/2021 00:51:13.082,355710.030004755,2.40400023758411,NA,91.28956107849126,89.3441864915218,86.8653112548604,NA,NA,NA,NA,NA,NA,NA,NA,89.38791333863641
Zica-20211112-94819,MFA,11/17/2021 00:51:15.486,355712.434004992,2.4579931050539,NA,93.02282603352407,89.9135503419588,87.0756295960712,NA,NA,NA,NA,NA,85.4782809968268,NA,82.1072192976396,89.52808305630045
Zica-20211112-94819,MFA,11/17/2021 00:51:17.944,355714.891998097,20,NA,94.68286746153817,91.3603154680522,88.6870156405519,85.3617988501523,NA,NA,NA,NA,84.8825344500387,NA,82.5809821693425,99.60593358105126
Zica-20211112-94819,MFA,11/17/2021 00:52:08.895,355765.842999145,2.43600569665432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:11.331,355768.279004842,9.91199612617493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:21.243,355778.191000968,4.63999696075916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:25.883,355782.830997929,9.71900783479214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:35.602,355792.550005764,2.43599563837051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:38.038,355794.986001402,2.42000296711922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:40.458,355797.406004369,2.30400077998638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:42.762,355799.710005149,2.58000008761883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:45.342,355802.290005237,2.40899920463562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:47.751,355804.699004441,2.41399817168713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:50.165,355807.113002613,2.4259977042675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:52.591,355809.539000317,2.42000296711922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:55.011,355811.959003285,2.46399790048599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:57.475,355814.423001185,2.38099694252014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:52:59.856,355816.803998128,2.43600569665432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:02.292,355819.240003824,2.41499394178391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:04.707,355821.654997766,2.43100672960281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:07.138,355824.086004496,2.42499187588692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:09.563,355826.510996372,2.47500166296959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:12.038,355828.985998034,2.40899920463562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:14.447,355831.394997239,2.41400822997093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:16.861,355833.809005469,2.4259977042675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:19.287,355836.235003173,2.43599563837051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:21.723,355838.670998812,2.4370014667511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:24.160,355841.108000278,2.41399817168713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:26.574,355843.52199845,2.40300446748734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:28.977,355845.925002918,16.9289968907833,NA,107.24947532308715,103.929131991506,101.246137422221,96.6146606501699,92.9510209646717,90.0655351985856,91.9665366284491,87.3032531047838,96.2141382440222,88.0259442188725,87.362002269541,111.03724759021333
Zica-20211112-94819,MFA,11/17/2021 00:53:45.906,355862.853999808,2.53000035881996,NA,99.02100785387861,95.4904248686289,93.8551499049317,88.7376689912681,85.2509829695653,NA,84.7918897120473,NA,87.9778595495267,NA,NA,97.77710515786202
Zica-20211112-94819,MFA,11/17/2021 00:53:48.436,355865.384000167,2.39800550043583,NA,95.92752369188543,94.2357176753467,91.0147088977998,NA,NA,NA,NA,NA,NA,NA,NA,94.98112754293939
Zica-20211112-94819,MFA,11/17/2021 00:53:50.834,355867.782005668,2.39199064671993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:53:53.226,355870.173996314,20,NA,100.26995254113606,97.5468692028951,93.6128228611611,89.3187541560924,85.4210128745907,83.6318683914758,85.048964188095,NA,89.5684773255727,NA,NA,105.0627951574274
Zica-20211112-94819,MFA,11/17/2021 00:54:37.093,355914.040998369,2.28799805045128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:54:39.381,355916.32899642,2.16600112617016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20211112-94819,MFA,11/17/2021 00:54:41.547,355918.494997546,7.54600614309311,NA,89.0151023329062,89.0151023329062,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1805769073844
Zica-20211112-94819,MFA,11/17/2021 00:54:49.093,355926.041003689,16.9999983161688,NA,99.56404547906644,96.4316274982774,93.3422671058572,90.2737335100137,85.1497458612947,NA,83.9307016417277,NA,88.5663851891735,81.1574020184826,NA,105.04840832028478
Zica-20211112-94819,MFA,11/17/2021 00:55:06.093,355943.041002005,2.43099667131901,NA,93.22249419307028,91.6734965593291,87.9936554855636,NA,NA,NA,NA,NA,NA,NA,NA,92.78374181052
Zica-20211112-94819,MFA,11/17/2021 00:55:08.524,355945.471998677,2.42000296711922,NA,92.55101144120749,90.9334022703585,87.4781752915933,NA,NA,NA,NA,NA,NA,NA,NA,91.02575227087809
Zica-20211112-94819,MFA,11/17/2021 00:55:10.944,355947.892001644,2.45899893343449,NA,90.5092579569766,90.5092579569766,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6229113606062
Zica-20211112-94819,MFA,11/17/2021 00:55:13.403,355950.351000577,2.40300446748734,NA,92.19739708927602,90.5216815989974,87.2506061895213,NA,NA,NA,NA,NA,NA,NA,NA,89.94139095445516
Zica-20211112-94819,MFA,11/17/2021 00:55:15.806,355952.754005045,2.4420004338026,NA,92.09189610692164,90.6443037150277,86.616805809739,NA,NA,NA,NA,NA,NA,NA,NA,88.19667656207233
